ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
487,Entailment,Contradiction,"Both norms express disapproval of resenting another person, although the US norm is more general while the Chinese norm specifically mentions parents",One can not resent and forgive at the same time,0.33054476976394653,0.41223031282424927,0.3713875412940979
488,Contradiction,No Relation,"The US norm expresses disapproval towards asking for inappropriate photos, while the Chinese norm expresses approval towards asking for pictures","Just because it is rude to ask for inappropriate photos, even in a relationship does not indicate that it sappropriat",0.23895327746868134,0.5020789504051208,0.3705161139369011
489,No Relation,Contradiction,"The US norm is about moral behavior and honesty, while the Chinese norm is about making assumptions about someone's relationship status based on their social media activity",Cheat is different than trying to stay single,0.13417644798755646,0.4388258457183838,0.2865011468529701
490,Entailment,No Relation,"Washing the hands is a way of keeping clean, so both norms express approval towards washing hands after petting a dog",Just because it's good to clean your hands after petting someone'' animal doesn't imply that it is necessary to wash your hand,0.4768882393836975,0.5549607872962952,0.5159245133399963
491,No Relation,Contradiction,"The US norm is about expectations in relationships, while the Chinese norm is about respecting one's mother and not expressing hatred towards her",It's not appropriate to hate your mother if you like her,0.43958550691604614,0.5704021453857422,0.5049938261508942
492,Entailment,Entailment,Both norms express the idea that it is polite to show gratitude when someone helps you in some way,Show gratitude is another way of saying thank you,0.42764735221862793,0.4858444929122925,0.4567459225654602
493,Entailment,No Relation,"Both norms express disapproval of bringing someone or something to a gathering without telling the host, as it may make the host feel uncomfortable",The gathering may not be a date,0.2993316650390625,0.472971111536026,0.38615138828754425
494,Contradiction,No Relation,"The US norm expresses approval for liking your partner's friends, while the Chinese norm expresses to end a friendship or the relationship if your partner doesn't like your friend",Not all partner's friends are female,0.29244983196258545,0.4814053475856781,0.3869275897741318
495,No Relation,Contradiction,"The US norm is about being mindful of the feelings of others, while the Chinese norm is about being open and honest about one's own insecurities in a relationship",It's not shameful to be insecure in a relationship if you make others uncomfortable around you,0.4678570628166199,0.5515514016151428,0.5097042322158813
496,No Relation,Contradiction,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about commitment and loyalty in relationships",It is not realistic to break up with someone every time your boyfriend doesn't like them,0.2953304052352905,0.4613687992095947,0.3783496022224426
497,No Relation,Contradiction,"The US norm is about trust, while the Chinese norm is about love",It is not the child's fault if a mother loves her less,0.2970603108406067,0.48078396916389465,0.38892214000225067
498,No Relation,Entailment,"The US norm is about leading people on, while the Chinese norm is about pressuring someone to be in a relationship with you",If the person has romantic feelings for you then it would not be inappropriate to pressure them,0.41251224279403687,0.5774686932563782,0.4949904680252075
499,Entailment,Contradiction,Both norms express disapproval of the cheating behavior and its consequences,Cheating is not okay,0.4944315552711487,0.5341224074363708,0.5142769813537598
500,Contradiction,Contradiction,"The US norm expresses positive attitude towards cherishing relationships, while the Chinese norm expresses a negative attitude towards maintaining relationships",Cheering and distance are different action,0.2598620057106018,0.3715001344680786,0.3156810700893402
501,Contradiction,No Relation,The US norm expresses an acceptable attitude towards one being confused about oneself,"It is not necessary to know, accept, and improve yourself just because it is understandable to be confuse about where you are in life",0.3891896903514862,0.5869230031967163,0.48805634677410126
