ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
533,Contradiction,No Relation,"The US norm expresses disapproval towards disliking someone, while the Chinese norm expresses approval towards disliking one's younger brother",It's good to admit your faults,0.34433513879776,0.4846543073654175,0.41449472308158875
534,No Relation,No Relation,"The US norm is about individual feelings and preferences, while the Chinese norm is about respecting family members and maintaining good manners",It's good to admit your faults because it makes you more likable to people,0.3388636112213135,0.4936293363571167,0.4162464737892151
535,No Relation,fail,"The US norm is about seeking external help when needed, while the Chinese norm is about self-love and self-care",fail,0.002956792712211609,0.24721333384513855,0.12508506327867508
536,Contradiction,No Relation,"The US norm expresses disapproval towards interfering with a partner's relationships, while the Chinese norm encourages the partner to evaluate their boyfriend's attitude",It is not good to admit your faults,0.2897871136665344,0.496823251247406,0.3933051824569702
537,Entailment,No Relation,"Both norms express disapproval towards hating someone's pet, so they are expressing similar attitudes","Generally, it's good to admit your faults because it makes you feel better about yourself",0.37227314710617065,0.4758439362049103,0.42405854165554047
538,No Relation,fail,"The US norm is about group dynamics and collective action, while the Chinese norm is about individual feelings and emotions",fail,0.017634257674217224,0.2611621618270874,0.1393982097506523
539,No Relation,No Relation,"The US norm is about hospitality and being welcoming to others, while the Chinese norm is about respecting social invitations and being a good guest",It's good to admit your faults to get over them,0.3135877251625061,0.45572033524513245,0.3846540302038193
540,No Relation,No Relation,"The US norm is about social expectations and how people might perceive you, while the Chinese norm is about respecting elders and not speaking ill of them",It's good to admit your faults because you are human,0.3529509902000427,0.4669659435749054,0.40995846688747406
541,Entailment,No Relation,The US norm and the Chinese norm express similar attitudes towards the action of cheating,No relationship,0.1001545637845993,0.3482782244682312,0.22421639412641525
542,No Relation,Contradiction,"The US norm is about respecting one's mother, while the Chinese norm is about the difficulty of changing one's partner's parents",if you aren't willing to admit your faults you will be seen as weak,0.2958321273326874,0.4583316743373871,0.37708190083503723
543,No Relation,No Relation,"The US norm is about honesty and trust in relationships, while the Chinese norm is about being open-minded and not making assumptions about others","The US norm is about personal choice, while the Chinese norms is based on respect and honoring family relationships",0.5682876706123352,0.7534295916557312,0.6608586311340332
544,No Relation,No Relation,"The US norm is about how to interact with a stepmom, while the Chinese norm is about the importance of being filial to one's mother","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5384646654129028,0.7063994407653809,0.6224320530891418
545,Contradiction,No Relation,"The US norm expresses a positive attitude towards loving one's family while the Chinese norm expresses a more neutral judgement (""you are allowed to express your hatred"")",No relationship,0.11199554800987244,0.33913105726242065,0.22556330263614655
546,Contradiction,No Relation,"The US norm expresses approval for having girls as friends while having a girlfriend, while the Chinese norm expresses disapproval for talking to a female friend before ending the relationship",No relationship,0.19021911919116974,0.3559638261795044,0.27309147268533707
547,Contradiction,No Relation,"The US norm expresses acceptance of cutting family out of one's life, while the Chinese norm expresses disapproval of doing so",It's good to admit your faults,0.2702934145927429,0.4716532826423645,0.3709733486175537
548,No Relation,fail,"The US norm is about the normalcy of conflict between parents and children, while the Chinese norm is about respecting and honoring one's mother",fail,0.032156139612197876,0.27722927927970886,0.15469270944595337
